floor1,prob_reach_floor1,prob_complete_after_floor1,floor1_2,prob_reach_floor1_2,prob_complete_after_floor1_2,floor1_2_3,prob_reach_floor1_2_3,prob_complete_after_floor1_2_3,total
502,0.001373,0.15398866884503148,969,0.002092,0.2606278450050883,1574,0.009869,0.35407,2261
535,0.056514,0.0589208016905911,979,0.005218,0.20651131130799644,1579,0.012812,0.30817,2261
519,0.01275,0.09717605160425771,986,0.009392,0.17263202146860682,1611,0.051602,0.09602,2293
533,0.048258,0.06295740354060068,1013,0.05705,0.07540939284217735,1613,0.055648,0.09458,2287
518,0.011439,0.10004136818048001,1012,0.053995,0.07808020250936908,1601,0.034595,0.15017,2298
527,0.028861,0.07630927785866647,1015,0.063715,0.0702681444955853,1612,0.053611,0.09518,2294
484,3.6e-05,0.23286213723941201,929,1.9e-05,0.519285992838305,1522,0.000347,0.8308,2219
530,0.037632,0.06939593476131409,1012,0.053995,0.07808020250936908,1565,0.006049,0.45153,2262
514,0.007146,0.11208988336077409,953,0.00039,0.3586813990073307,1541,0.001371,0.68676,2268
523,0.019568,0.08629150947747893,1001,0.027857,0.11206137253379161,1593,0.0246,0.21777,2295
535,0.056514,0.0589208016905911,976,0.004013,0.22206934473661805,1568,0.007169,0.44727,2285
522,0.017592,0.08892693333344363,987,0.010134,0.16807804111208538,1584,0.016284,0.26259,2271
497,0.000587,0.17400907450419242,949,0.000264,0.3848066872939196,1552,0.002885,0.5952,2270
528,0.031587,0.07395111427328879,1011,0.051058,0.08081874884681862,1592,0.023531,0.21899,2254
518,0.011439,0.10004136818048001,966,0.001548,0.27804984797236265,1558,0.004082,0.54556,2290
514,0.007146,0.11208988336077409,973,0.003098,0.23821956795561378,1569,0.007588,0.40304,2266
519,0.01275,0.09717605160425771,976,0.004013,0.22206934473661805,1606,0.042451,0.12152,2278
529,0.034503,0.07164685292425027,1016,0.067128,0.06779621344538382,1563,0.005377,0.49641,2282
518,0.011439,0.10004136818048001,969,0.002092,0.2606278450050883,1570,0.008002,0.40158,2287
535,0.056514,0.0589208016905911,988,0.010923,0.16359693617424872,1583,0.015542,0.30283,2255
520,0.014267,0.09436879441500223,987,0.010134,0.16807804111208538,1562,0.005052,0.49791,2269
521,0.015881,0.09161922121937276,989,0.011784,0.1591890450684071,1567,0.006766,0.44869,2289
521,0.015881,0.09161922121937276,998,0.02282,0.12284409201506367,1612,0.053611,0.09518,2296
509,0.00377,0.1284914524482879,947,0.000198,0.3980345242726012,1579,0.012812,0.30817,2296
506,0.002501,0.13905581029067357,995,0.018428,0.13429188775212894,1547,0.002073,0.64148,2294
521,0.015881,0.09161922121937276,982,0.00671,0.19156813642141995,1584,0.016284,0.26259,2291
518,0.011439,0.10004136818048001,998,0.02282,0.12284409201506367,1592,0.023531,0.21899,2239
531,0.041003,0.06719778406910008,999,0.024403,0.11917618755716608,1587,0.01874,0.25879,2274
523,0.019568,0.08629150947747893,1006,0.038133,0.09554993085534054,1598,0.030566,0.18239,2290
533,0.048258,0.06295740354060068,972,0.002811,0.2437300834521658,1559,0.004308,0.50272,2296
507,0.002863,0.13547385676804075,981,0.006171,0.19647964118820407,1536,0.000971,0.72714,2263
533,0.048258,0.06295740354060068,989,0.011784,0.1591890450684071,1588,0.019605,0.25758,2300
497,0.000587,0.17400907450419242,978,0.004839,0.21163004105402708,1536,0.000971,0.72714,2223
506,0.002501,0.13905581029067357,998,0.02282,0.12284409201506367,1548,0.002223,0.63986,2290
534,0.052241,0.0609139459038858,986,0.009392,0.17263202146860682,1582,0.014835,0.30422,2274
530,0.037632,0.06939593476131409,994,0.017146,0.1382561561189221,1583,0.015542,0.30283,2265
520,0.014267,0.09436879441500223,995,0.018428,0.13429188775212894,1541,0.001371,0.68676,2273
514,0.007146,0.11208988336077409,1010,0.048204,0.08362570274381714,1575,0.010438,0.35256,2287
531,0.041003,0.06719778406910008,999,0.024403,0.11917618755716608,1566,0.006415,0.4501,2293
521,0.015881,0.09161922121937276,992,0.014832,0.14640728029505454,1582,0.014835,0.30422,2245
516,0.009099,0.10594756054488935,985,0.008669,0.17725848744970762,1556,0.003609,0.54886,2283
526,0.026259,0.07872188529824783,973,0.003098,0.23821956795561378,1543,0.001585,0.68419,2300
500,0.000991,0.16181715370253355,982,0.00671,0.19156813642141995,1564,0.005697,0.45301,2296
514,0.007146,0.11208988336077409,968,0.00189,0.266378594648863,1612,0.053611,0.09518,2299
505,0.002143,0.14269829788659802,1003,0.031643,0.1052394915244936,1576,0.010979,0.35135,2253
527,0.028861,0.07630927785866647,994,0.017146,0.1382561561189221,1572,0.008891,0.39839,2274
530,0.037632,0.06939593476131409,1005,0.03579,0.09870788939133658,1556,0.003609,0.54886,2253
504,0.001879,0.1464013056895814,977,0.004388,0.21681633205714562,1560,0.004523,0.50116,2242
518,0.011439,0.10004136818048001,975,0.00369,0.22738818989218357,1599,0.0319,0.15219,2277
535,0.056514,0.0589208016905911,1004,0.033659,0.10193759807570915,1526,0.00046,0.80044,2253
522,0.017592,0.08892693333344363,1009,0.045482,0.08650170261383684,1602,0.036068,0.14929,2284
533,0.048258,0.06295740354060068,1005,0.03579,0.09870788939133658,1587,0.01874,0.25879,2289
523,0.019568,0.08629150947747893,994,0.017146,0.1382561561189221,1602,0.036068,0.14929,2285
530,0.037632,0.06939593476131409,985,0.008669,0.17725848744970762,1596,0.028082,0.18432,2298
532,0.044502,0.06505180923841214,998,0.02282,0.12284409201506367,1595,0.026909,0.18542,2292
526,0.026259,0.07872188529824783,1012,0.053995,0.07808020250936908,1554,0.00322,0.55197,2254
509,0.00377,0.1284914524482879,987,0.010134,0.16807804111208538,1563,0.005377,0.49641,2298
506,0.002501,0.13905581029067357,964,0.001244,0.2899385501920277,1600,0.033204,0.15109,2292
511,0.004881,0.12175058188744681,1002,0.029719,0.10861396516586448,1604,0.039127,0.12314,2296
532,0.044502,0.06505180923841214,991,0.013703,0.15059400098504225,1599,0.0319,0.15219,2286
526,0.026259,0.07872188529824783,972,0.002811,0.2437300834521658,1566,0.006415,0.4501,2273
505,0.002143,0.14269829788659802,954,0.000428,0.3522296143951197,1501,5.8e-05,0.92171,2298
526,0.026259,0.07872188529824783,976,0.004013,0.22206934473661805,1613,0.055648,0.09458,2295
525,0.02388,0.0811894600154765,982,0.00671,0.19156813642141995,1529,0.000576,0.76786,2246
492,0.000231,0.1955090947935819,985,0.008669,0.17725848744970762,1542,0.001472,0.68557,2286
521,0.015881,0.09161922121937276,987,0.010134,0.16807804111208538,1536,0.000971,0.72714,2262
516,0.009099,0.10594756054488935,1013,0.05705,0.07540939284217735,1606,0.042451,0.12152,2293
503,0.001616,0.15016478838205044,973,0.003098,0.23821956795561378,1607,0.044143,0.12065,2289
535,0.056514,0.0589208016905911,1004,0.033659,0.10193759807570915,1601,0.034595,0.15017,2298
533,0.048258,0.06295740354060068,994,0.017146,0.1382561561189221,1548,0.002223,0.63986,2250
516,0.009099,0.10594756054488935,986,0.009392,0.17263202146860682,1549,0.002376,0.59962,2298
535,0.056514,0.0589208016905911,995,0.018428,0.13429188775212894,1552,0.002885,0.5952,2204
523,0.019568,0.08629150947747893,995,0.018428,0.13429188775212894,1595,0.026909,0.18542,2287
533,0.048258,0.06295740354060068,1002,0.029719,0.10861396516586448,1595,0.026909,0.18542,2282
524,0.02167,0.08371250648363103,990,0.012741,0.1548546539760021,1582,0.014835,0.30422,2267
482,2.3e-05,0.2427399713041942,999,0.024403,0.11917618755716608,1543,0.001585,0.68419,2253
532,0.044502,0.06505180923841214,1009,0.045482,0.08650170261383684,1569,0.007588,0.40304,2291
533,0.048258,0.06295740354060068,1003,0.031643,0.1052394915244936,1563,0.005377,0.49641,2300
529,0.034503,0.07164685292425027,1012,0.053995,0.07808020250936908,1598,0.030566,0.18239,2292
525,0.02388,0.0811894600154765,1006,0.038133,0.09554993085534054,1606,0.042451,0.12152,2298
516,0.009099,0.10594756054488935,1005,0.03579,0.09870788939133658,1541,0.001371,0.68676,2208
535,0.056514,0.0589208016905911,1014,0.06028,0.0728056174696529,1584,0.016284,0.26259,2295
527,0.028861,0.07630927785866647,962,0.001048,0.30203345299501594,1491,2.6e-05,0.94975,2235
521,0.015881,0.09161922121937276,1011,0.051058,0.08081874884681862,1607,0.044143,0.12065,2294
517,0.010187,0.10296509556568055,982,0.00671,0.19156813642141995,1572,0.008891,0.39839,2274
529,0.034503,0.07164685292425027,1007,0.040545,0.09246325633583473,1574,0.009869,0.35407,2256
504,0.001879,0.1464013056895814,954,0.000428,0.3522296143951197,1544,0.00172,0.64544,2285
485,4.7e-05,0.22800182754911544,990,0.012741,0.1548546539760021,1538,0.001101,0.72452,2235
534,0.052241,0.0609139459038858,988,0.010923,0.16359693617424872,1574,0.009869,0.35407,2254
534,0.052241,0.0609139459038858,998,0.02282,0.12284409201506367,1572,0.008891,0.39839,2254
516,0.009099,0.10594756054488935,980,0.005703,0.20146093105263113,1564,0.005697,0.45301,2296
533,0.048258,0.06295740354060068,997,0.02129,0.12658592461451013,1553,0.003059,0.59378,2225
508,0.003275,0.1319524201119132,937,6.1e-05,0.46521773458796734,1494,3.6e-05,0.93819,2231
528,0.031587,0.07395111427328879,990,0.012741,0.1548546539760021,1584,0.016284,0.26259,2286
529,0.034503,0.07164685292425027,976,0.004013,0.22206934473661805,1587,0.01874,0.25879,2294
522,0.017592,0.08892693333344363,961,0.000944,0.30815454978779394,1509,0.000124,0.88475,2276
527,0.028861,0.07630927785866647,985,0.008669,0.17725848744970762,1583,0.015542,0.30283,2225
533,0.048258,0.06295740354060068,1007,0.040545,0.09246325633583473,1607,0.044143,0.12065,2269
519,0.01275,0.09717605160425771,999,0.024403,0.11917618755716608,1578,0.012181,0.34839,2285
523,0.019568,0.08629150947747893,991,0.013703,0.15059400098504225,1570,0.008002,0.40158,2275
512,0.005586,0.1184704339272214,1007,0.040545,0.09246325633583473,1545,0.001831,0.64414,2252
519,0.01275,0.09717605160425771,984,0.007966,0.1819569959217331,1543,0.001585,0.68419,2295
515,0.008088,0.10898906461665049,1002,0.029719,0.10861396516586448,1567,0.006766,0.44869,2299
535,0.056514,0.0589208016905911,992,0.014832,0.14640728029505454,1531,0.000666,0.76548,2278
532,0.044502,0.06505180923841214,984,0.007966,0.1819569959217331,1568,0.007169,0.44727,2275
518,0.011439,0.10004136818048001,1014,0.06028,0.0728056174696529,1548,0.002223,0.63986,2285
517,0.010187,0.10296509556568055,977,0.004388,0.21681633205714562,1597,0.029314,0.18339,2224
506,0.002501,0.13905581029067357,985,0.008669,0.17725848744970762,1557,0.00386,0.54722,2239
527,0.028861,0.07630927785866647,977,0.004388,0.21681633205714562,1586,0.017872,0.25989,2288
522,0.017592,0.08892693333344363,978,0.004839,0.21163004105402708,1533,0.000768,0.76307,2255
508,0.003275,0.1319524201119132,988,0.010923,0.16359693617424872,1572,0.008891,0.39839,2284
529,0.034503,0.07164685292425027,961,0.000944,0.30815454978779394,1575,0.010438,0.35256,2267
527,0.028861,0.07630927785866647,1012,0.053995,0.07808020250936908,1599,0.0319,0.15219,2276
532,0.044502,0.06505180923841214,1003,0.031643,0.1052394915244936,1587,0.01874,0.25879,2259
526,0.026259,0.07872188529824783,992,0.014832,0.14640728029505454,1552,0.002885,0.5952,2273
526,0.026259,0.07872188529824783,979,0.005218,0.20651131130799644,1559,0.004308,0.50272,2231
517,0.010187,0.10296509556568055,1002,0.029719,0.10861396516586448,1540,0.001266,0.68798,2237
526,0.026259,0.07872188529824783,977,0.004388,0.21681633205714562,1593,0.0246,0.21777,2290
514,0.007146,0.11208988336077409,965,0.001382,0.28396770626223383,1527,0.000498,0.79927,2294
534,0.052241,0.0609139459038858,998,0.02282,0.12284409201506367,1599,0.0319,0.15219,2246
507,0.002863,0.13547385676804075,978,0.004839,0.21163004105402708,1599,0.0319,0.15219,2281
519,0.01275,0.09717605160425771,1001,0.027857,0.11206137253379161,1573,0.009359,0.39689,2300
501,0.001176,0.157872837837039,1006,0.038133,0.09554993085534054,1598,0.030566,0.18239,2300
532,0.044502,0.06505180923841214,991,0.013703,0.15059400098504225,1571,0.008412,0.40015,2283
530,0.037632,0.06939593476131409,996,0.019844,0.1304018254689262,1554,0.00322,0.55197,2286
520,0.014267,0.09436879441500223,1000,0.026039,0.11558202443498841,1602,0.036068,0.14929,2269
525,0.02388,0.0811894600154765,1003,0.031643,0.1052394915244936,1550,0.002533,0.59829,2252
533,0.048258,0.06295740354060068,989,0.011784,0.1591890450684071,1571,0.008412,0.40015,2288
525,0.02388,0.0811894600154765,1007,0.040545,0.09246325633583473,1519,0.000276,0.83347,2281
535,0.056514,0.0589208016905911,995,0.018428,0.13429188775212894,1584,0.016284,0.26259,2296
529,0.034503,0.07164685292425027,990,0.012741,0.1548546539760021,1546,0.001944,0.64278,2268
524,0.02167,0.08371250648363103,989,0.011784,0.1591890450684071,1540,0.001266,0.68798,2267
502,0.001373,0.15398866884503148,1011,0.051058,0.08081874884681862,1541,0.001371,0.68676,2263
518,0.011439,0.10004136818048001,1003,0.031643,0.1052394915244936,1543,0.001585,0.68419,2280
512,0.005586,0.1184704339272214,998,0.02282,0.12284409201506367,1617,0.064436,0.07357,2259
523,0.019568,0.08629150947747893,984,0.007966,0.1819569959217331,1608,0.045945,0.1199,2275
523,0.019568,0.08629150947747893,991,0.013703,0.15059400098504225,1592,0.023531,0.21899,2279
523,0.019568,0.08629150947747893,984,0.007966,0.1819569959217331,1511,0.000146,0.88335,2297
507,0.002863,0.13547385676804075,992,0.014832,0.14640728029505454,1538,0.001101,0.72452,2165
528,0.031587,0.07395111427328879,1016,0.067128,0.06779621344538382,1602,0.036068,0.14929,2279
503,0.001616,0.15016478838205044,958,0.000679,0.32679388198607784,1575,0.010438,0.35256,2252
524,0.02167,0.08371250648363103,996,0.019844,0.1304018254689262,1550,0.002533,0.59829,2272
514,0.007146,0.11208988336077409,966,0.001548,0.27804984797236265,1553,0.003059,0.59378,2255
524,0.02167,0.08371250648363103,1014,0.06028,0.0728056174696529,1547,0.002073,0.64148,2254
522,0.017592,0.08892693333344363,973,0.003098,0.23821956795561378,1506,9.4e-05,0.90376,2223
531,0.041003,0.06719778406910008,980,0.005703,0.20146093105263113,1559,0.004308,0.50272,2256
516,0.009099,0.10594756054488935,1002,0.029719,0.10861396516586448,1511,0.000146,0.88335,2183
520,0.014267,0.09436879441500223,1015,0.063715,0.0702681444955853,1568,0.007169,0.44727,2255
524,0.02167,0.08371250648363103,995,0.018428,0.13429188775212894,1561,0.004774,0.49948,2278
529,0.034503,0.07164685292425027,1004,0.033659,0.10193759807570915,1611,0.051602,0.09602,2283
520,0.014267,0.09436879441500223,998,0.02282,0.12284409201506367,1565,0.006049,0.45153,2292
520,0.014267,0.09436879441500223,981,0.006171,0.19647964118820407,1520,0.000294,0.83244,2222
511,0.004881,0.12175058188744681,998,0.02282,0.12284409201506367,1544,0.00172,0.64544,2241
535,0.056514,0.0589208016905911,996,0.019844,0.1304018254689262,1522,0.000347,0.8308,2239
521,0.015881,0.09161922121937276,1004,0.033659,0.10193759807570915,1600,0.033204,0.15109,2292
524,0.02167,0.08371250648363103,955,0.000481,0.34581323026975197,1571,0.008412,0.40015,2263
535,0.056514,0.0589208016905911,1010,0.048204,0.08362570274381714,1568,0.007169,0.44727,2300
528,0.031587,0.07395111427328879,984,0.007966,0.1819569959217331,1542,0.001472,0.68557,2264
531,0.041003,0.06719778406910008,977,0.004388,0.21681633205714562,1567,0.006766,0.44869,2274
523,0.019568,0.08629150947747893,995,0.018428,0.13429188775212894,1533,0.000768,0.76307,2270
511,0.004881,0.12175058188744681,984,0.007966,0.1819569959217331,1493,3e-05,0.94887,2210
534,0.052241,0.0609139459038858,972,0.002811,0.2437300834521658,1581,0.014124,0.30552,2298
525,0.02388,0.0811894600154765,960,0.000843,0.3143227082258305,1554,0.00322,0.55197,2291
526,0.026259,0.07872188529824783,983,0.007318,0.186727058016664,1503,7e-05,0.9206,2285
516,0.009099,0.10594756054488935,968,0.00189,0.266378594648863,1549,0.002376,0.59962,2266
528,0.031587,0.07395111427328879,966,0.001548,0.27804984797236265,1532,0.000712,0.76421,2221
505,0.002143,0.14269829788659802,969,0.002092,0.2606278450050883,1558,0.004082,0.54556,2290
525,0.02388,0.0811894600154765,994,0.017146,0.1382561561189221,1560,0.004523,0.50116,2257
532,0.044502,0.06505180923841214,1011,0.051058,0.08081874884681862,1603,0.037519,0.14832,2300
488,9.5e-05,0.21374370414555238,963,0.001144,0.29596095314786397,1538,0.001101,0.72452,2250
508,0.003275,0.1319524201119132,993,0.015952,0.14229463445134527,1592,0.023531,0.21899,2279
532,0.044502,0.06505180923841214,1015,0.063715,0.0702681444955853,1569,0.007588,0.40304,2281
530,0.037632,0.06939593476131409,996,0.019844,0.1304018254689262,1592,0.023531,0.21899,2274
514,0.007146,0.11208988336077409,959,0.000756,0.3205363547882977,1575,0.010438,0.35256,2282
513,0.006334,0.11525026582437176,938,7.2e-05,0.45845306034348055,1548,0.002223,0.63986,2270
526,0.026259,0.07872188529824783,998,0.02282,0.12284409201506367,1562,0.005052,0.49791,2279
507,0.002863,0.13547385676804075,977,0.004388,0.21681633205714562,1520,0.000294,0.83244,2219
500,0.000991,0.16181715370253355,976,0.004013,0.22206934473661805,1522,0.000347,0.8308,2284
522,0.017592,0.08892693333344363,975,0.00369,0.22738818989218357,1552,0.002885,0.5952,2284
511,0.004881,0.12175058188744681,970,0.002319,0.2549353721501601,1560,0.004523,0.50116,2287
513,0.006334,0.11525026582437176,959,0.000756,0.3205363547882977,1536,0.000971,0.72714,2278
520,0.014267,0.09436879441500223,974,0.003392,0.2327719264074534,1546,0.001944,0.64278,2263
500,0.000991,0.16181715370253355,982,0.00671,0.19156813642141995,1564,0.005697,0.45301,2253
511,0.004881,0.12175058188744681,982,0.00671,0.19156813642141995,1561,0.004774,0.49948,2288
521,0.015881,0.09161922121937276,982,0.00671,0.19156813642141995,1581,0.014124,0.30552,2293
514,0.007146,0.11208988336077409,998,0.02282,0.12284409201506367,1582,0.014835,0.30422,2279
506,0.002501,0.13905581029067357,982,0.00671,0.19156813642141995,1545,0.001831,0.64414,2287
524,0.02167,0.08371250648363103,991,0.013703,0.15059400098504225,1594,0.02572,0.18643,2286
504,0.001879,0.1464013056895814,1011,0.051058,0.08081874884681862,1605,0.040808,0.12226,2292
512,0.005586,0.1184704339272214,982,0.00671,0.19156813642141995,1518,0.000247,0.85731,2185
509,0.00377,0.1284914524482879,947,0.000198,0.3980345242726012,1547,0.002073,0.64148,2279
534,0.052241,0.0609139459038858,1012,0.053995,0.07808020250936908,1614,0.057732,0.07535,2286
520,0.014267,0.09436879441500223,997,0.02129,0.12658592461451013,1583,0.015542,0.30283,2300
513,0.006334,0.11525026582437176,996,0.019844,0.1304018254689262,1593,0.0246,0.21777,2285
531,0.041003,0.06719778406910008,965,0.001382,0.28396770626223383,1534,0.000821,0.72949,2271
515,0.008088,0.10898906461665049,955,0.000481,0.34581323026975197,1531,0.000666,0.76548,2268
528,0.031587,0.07395111427328879,953,0.00039,0.3586813990073307,1562,0.005052,0.49791,2224
525,0.02388,0.0811894600154765,1012,0.053995,0.07808020250936908,1615,0.059909,0.07469,2292
521,0.015881,0.09161922121937276,969,0.002092,0.2606278450050883,1522,0.000347,0.8308,2249
531,0.041003,0.06719778406910008,981,0.006171,0.19647964118820407,1555,0.00341,0.55038,2277
510,0.004268,0.1250908756684736,992,0.014832,0.14640728029505454,1610,0.049684,0.09661,2287
